company_id,slug,name,batch,batch_year,guessed_domain_1,guessed_domain_2,guessed_domain_3
30989,bluma,"Bluma",Fall 2025,2025,bluma.com,bluma.ai,bluma.io
30853,bolna-ai,"Bolna AI",Fall 2025,2025,bolnaai.com,bolnaai.ai,bolnaai.io
30982,boom-ai,"Boom AI",Fall 2025,2025,boomai.com,boomai.ai,boomai.io
30917,bravi,"Bravi",Fall 2025,2025,bravi.com,bravi.ai,bravi.io
30835,brickanta,"Brickanta",Fall 2025,2025,brickanta.com,brickanta.ai,brickanta.io
30847,brickwise,"Brickwise",Fall 2025,2025,brickwise.com,brickwise.ai,brickwise.io
30871,bron,"Bron",Fall 2025,2025,bron.com,bron.ai,bron.io
30861,caddy,"Caddy",Fall 2025,2025,caddy.com,caddy.ai,caddy.io
30924,casey,"Casey",Fall 2025,2025,casey.com,casey.ai,casey.io
30957,clad-labs,"Clad Labs",Fall 2025,2025,cladlabs.com,cladlabs.ai,cladlabs.io
30886,clerked,"Clerked",Fall 2025,2025,clerked.com,clerked.ai,clerked.io
31002,clicks-health,"Clicks Health",Fall 2025,2025,clickshealth.com,clickshealth.ai,clickshealth.io
31022,coasts,"Coasts",Fall 2025,2025,coasts.com,coasts.ai,coasts.io
30919,codyco,"Codyco",Fall 2025,2025,codyco.com,codyco.ai,codyco.io
30918,complydo,"ComplyDo",Fall 2025,2025,complydo.com,complydo.ai,complydo.io
30921,compyle,"Compyle",Fall 2025,2025,compyle.com,compyle.ai,compyle.io
30930,cortex-ai,"Cortex AI",Fall 2025,2025,cortexai.com,cortexai.ai,cortexai.io
30878,cranston-ai,"Cranston AI",Fall 2025,2025,cranstonai.com,cranstonai.ai,cranstonai.io
30949,crunched,"Crunched",Fall 2025,2025,crunched.com,crunched.ai,crunched.io
30864,daridev,"dari.dev",Fall 2025,2025,daridev.com,daridev.ai,daridev.io
30858,deeptrace,"Deeptrace",Fall 2025,2025,deeptrace.com,deeptrace.ai,deeptrace.io
30962,denki,"Denki",Fall 2025,2025,denki.com,denki.ai,denki.io
30816,digipals,"Digipals",Fall 2025,2025,digipals.com,digipals.ai,digipals.io
30993,diligencesquared-inc,"DiligenceSquared",Fall 2025,2025,diligencesquared.com,diligencesquared.ai,diligencesquared.io
31004,dome,"Dome",Fall 2025,2025,dome.com,dome.ai,dome.io
30821,efference,"Efference",Fall 2025,2025,efference.com,efference.ai,efference.io
30940,everest,"Everest",Fall 2025,2025,everest.com,everest.ai,everest.io
30970,exonic,"Exonic",Fall 2025,2025,exonic.com,exonic.ai,exonic.io
30939,expected-parrot,"Expected Parrot",Fall 2025,2025,expectedparrot.com,expectedparrot.ai,expectedparrot.io
31001,fastshot,"Fastshot",Fall 2025,2025,fastshot.com,fastshot.ai,fastshot.io
30749,fernstone,"Fernstone",Fall 2025,2025,fernstone.com,fernstone.ai,fernstone.io
30569,fifth-door,"Fifth Door",Fall 2025,2025,fifthdoor.com,fifthdoor.ai,fifthdoor.io
30884,flick,"Flick",Fall 2025,2025,flick.com,flick.ai,flick.io
30991,forge-robotics,"Forge Robotics",Fall 2025,2025,forgerobotics.com,forgerobotics.ai,forgerobotics.io
30981,freeport-markets,"Freeport Markets",Fall 2025,2025,freeportmarkets.com,freeportmarkets.ai,freeportmarkets.io
29161,goldbridge,"Goldbridge",Fall 2025,2025,goldbridge.com,goldbridge.ai,goldbridge.io
30911,helonic,"Helonic",Fall 2025,2025,helonic.com,helonic.ai,helonic.io
30883,hillclimb,"hillclimb",Fall 2025,2025,hillclimb.com,hillclimb.ai,hillclimb.io
30879,hypercubic,"Hypercubic",Fall 2025,2025,hypercubic.com,hypercubic.ai,hypercubic.io
30854,hyperspell,"Hyperspell",Fall 2025,2025,hyperspell.com,hyperspell.ai,hyperspell.io
30965,icarus,"Icarus",Fall 2025,2025,icarus.com,icarus.ai,icarus.io
30938,imagine-ai,"Imagine AI",Fall 2025,2025,imagineai.com,imagineai.ai,imagineai.io
31018,item,"item",Fall 2025,2025,item.com,item.ai,item.io
30972,jarmin,"Jarmin",Fall 2025,2025,jarmin.com,jarmin.ai,jarmin.io
30869,kaigo-health,"Kaigo Health",Fall 2025,2025,kaigohealth.com,kaigohealth.ai,kaigohealth.io
30959,kalpa-labs,"Kalpa Labs",Fall 2025,2025,kalpalabs.com,kalpalabs.ai,kalpalabs.io
30966,karumi,"Karumi",Fall 2025,2025,karumi.com,karumi.ai,karumi.io
30903,kestrel-ai,"Kestrel AI",Fall 2025,2025,kestrelai.com,kestrelai.ai,kestrelai.io
30870,koyal,"Koyal",Fall 2025,2025,koyal.com,koyal.ai,koyal.io
30888,lakonia,"Lakonia",Fall 2025,2025,lakonia.com,lakonia.ai,lakonia.io
30822,lapis,"Lapis",Fall 2025,2025,lapis.com,lapis.ai,lapis.io
30983,layers,"Layers",Fall 2025,2025,layers.com,layers.ai,layers.io
30932,leadbay,"Leadbay",Fall 2025,2025,leadbay.com,leadbay.ai,leadbay.io
30969,uselemma,"Lemma",Fall 2025,2025,lemma.com,lemma.ai,lemma.io
30920,lexi,"Lexi",Fall 2025,2025,lexi.com,lexi.ai,lexi.io
30987,lightberry,"Lightberry",Fall 2025,2025,lightberry.com,lightberry.ai,lightberry.io
30859,locus,"Locus",Fall 2025,2025,locus.com,locus.ai,locus.io
30907,logical,"Logical",Fall 2025,2025,logical.com,logical.ai,logical.io
30900,logosguard,"LogosGuard",Fall 2025,2025,logosguard.com,logosguard.ai,logosguard.io
30948,lua-global-inc,"Lua Global Inc",Fall 2025,2025,luaglobalinc.com,luaglobalinc.ai,luaglobalinc.io
30997,lunabill,"LunaBill",Fall 2025,2025,lunabill.com,lunabill.ai,lunabill.io
30865,lunavo,"Lunavo",Fall 2025,2025,lunavo.com,lunavo.ai,lunavo.io
30975,madethis,"MadeThis",Fall 2025,2025,madethis.com,madethis.ai,madethis.io
31005,markit,"MarkIt",Fall 2025,2025,markit.com,markit.ai,markit.io
31020,mayflower,"Mayflower",Fall 2025,2025,mayflower.com,mayflower.ai,mayflower.io
30960,metorial,"Metorial",Fall 2025,2025,metorial.com,metorial.ai,metorial.io
30978,miniswap,"Miniswap",Fall 2025,2025,miniswap.com,miniswap.ai,miniswap.io
30874,minro,"Minro",Fall 2025,2025,minro.com,minro.ai,minro.io
30812,mixy,"Mixy",Fall 2025,2025,mixy.com,mixy.ai,mixy.io
31008,moss,"Moss",Fall 2025,2025,moss.com,moss.ai,moss.io
30849,movedot,"MOVEdot",Fall 2025,2025,movedot.com,movedot.ai,movedot.io
26144,mspilot,"MSPilot",Fall 2025,2025,mspilot.com,mspilot.ai,mspilot.io
30896,multifactor,"Multifactor",Fall 2025,2025,multifactor.com,multifactor.ai,multifactor.io
30950,usenarrative,"Narrative",Fall 2025,2025,narrative.com,narrative.ai,narrative.io
30880,nessie,"Nessie",Fall 2025,2025,nessie.com,nessie.ai,nessie.io
30852,gpt,"Nexus",Fall 2025,2025,nexus.com,nexus.ai,nexus.io
30657,nori,"Nori",Fall 2025,2025,nori.com,nori.ai,nori.io
30868,norra,"Norra",Fall 2025,2025,norra.com,norra.ai,norra.io
30933,nucleo,"Nucleo",Fall 2025,2025,nucleo.com,nucleo.ai,nucleo.io
30631,null-labs,"Null Labs",Fall 2025,2025,nulllabs.com,nulllabs.ai,nulllabs.io
31011,openroll,"Openroll",Fall 2025,2025,openroll.com,openroll.ai,openroll.io
30604,parametric,"Parametric",Fall 2025,2025,parametric.com,parametric.ai,parametric.io
30848,parrot,"Parrot",Fall 2025,2025,parrot.com,parrot.ai,parrot.io
30846,parse-bot,"Parse",Fall 2025,2025,parse.com,parse.ai,parse.io
30936,patent-watch,"Patent Watch",Fall 2025,2025,patentwatch.com,patentwatch.ai,patentwatch.io
30967,perseus,"Perseus",Fall 2025,2025,perseus.com,perseus.ai,perseus.io
30947,philon,"Philon",Fall 2025,2025,philon.com,philon.ai,philon.io
29763,piggy-robotics,"Piggy Robotics",Fall 2025,2025,piggyrobotics.com,piggyrobotics.ai,piggyrobotics.io
30931,pixley-ai,"Pixley AI",Fall 2025,2025,pixleyai.com,pixleyai.ai,pixleyai.io
30592,prox,"Prox",Fall 2025,2025,prox.com,prox.ai,prox.io
30929,radiusbrowser,"Radius",Fall 2025,2025,radius.com,radius.ai,radius.io
30912,redapto,"Redapto",Fall 2025,2025,redapto.com,redapto.ai,redapto.io
30953,relaw,"Relaw",Fall 2025,2025,relaw.com,relaw.ai,relaw.io
30829,remedy,"Remedy",Fall 2025,2025,remedy.com,remedy.ai,remedy.io
31013,rivet-design,"Rivet",Fall 2025,2025,rivet.com,rivet.ai,rivet.io
30977,rovi-health,"Rovi Health",Fall 2025,2025,rovihealth.com,rovihealth.ai,rovihealth.io
30916,rovr,"Rovr",Fall 2025,2025,rovr.com,rovr.ai,rovr.io
30935,s2-dev,"s2.dev",Fall 2025,2025,s2dev.com,s2dev.ai,s2dev.io
30964,savahq,"Sava",Fall 2025,2025,sava.com,sava.ai,sava.io
30899,sciloop,"Sciloop",Fall 2025,2025,sciloop.com,sciloop.ai,sciloop.io
30856,scoop,"Scoop",Fall 2025,2025,scoop.com,scoop.ai,scoop.io
30942,scott-ai,"Scott AI",Fall 2025,2025,scottai.com,scottai.ai,scottai.io
30922,selfin,"Selfin",Fall 2025,2025,selfin.com,selfin.ai,selfin.io
30887,sellraze,"SellRaze",Fall 2025,2025,sellraze.com,sellraze.ai,sellraze.io
30885,semble-ai,"Semble AI",Fall 2025,2025,sembleai.com,sembleai.ai,sembleai.io
30828,semiotic,"Semiotic",Fall 2025,2025,semiotic.com,semiotic.ai,semiotic.io
30891,sf-tensor,"SF Tensor",Fall 2025,2025,sftensor.com,sftensor.ai,sftensor.io
30862,sorce,"Sorce",Fall 2025,2025,sorce.com,sorce.ai,sorce.io
30867,soren,"Soren",Fall 2025,2025,soren.com,soren.ai,soren.io
30946,sourcebot,"Sourcebot",Fall 2025,2025,sourcebot.com,sourcebot.ai,sourcebot.io
30954,specific,"Specific",Fall 2025,2025,specific.com,specific.ai,specific.io
31009,specific-labs,"Specific Labs",Fall 2025,2025,specificlabs.com,specificlabs.ai,specificlabs.io
30845,structured-ai,"Structured AI",Fall 2025,2025,structuredai.com,structuredai.ai,structuredai.io
30851,sylvian,"Sylvian",Fall 2025,2025,sylvian.com,sylvian.ai,sylvian.io
30873,tell-if-ai,"Tell if AI",Fall 2025,2025,tellifai.com,tellifai.ai,tellifai.io
30889,terrain,"Terrain",Fall 2025,2025,terrain.com,terrain.ai,terrain.io
30863,the-context-company,"The Context Company",Fall 2025,2025,thecontextcompany.com,thecontextcompany.ai,thecontextcompany.io
30986,the-hog,"The Hog",Fall 2025,2025,thehog.com,thehog.ai,thehog.io
30928,thesis,"Thesis",Fall 2025,2025,thesis.com,thesis.ai,thesis.io
30934,tornyol,"Tornyol",Fall 2025,2025,tornyol.com,tornyol.ai,tornyol.io
30877,trelium,"Trelium",Fall 2025,2025,trelium.com,trelium.ai,trelium.io
30894,unsiloed-ai,"Unsiloed AI",Fall 2025,2025,unsiloedai.com,unsiloedai.ai,unsiloedai.io
30844,uplane,"Uplane",Fall 2025,2025,uplane.com,uplane.ai,uplane.io
30995,velvet,"Velvet",Fall 2025,2025,velvet.com,velvet.ai,velvet.io
30875,veria-labs,"Veria Labs",Fall 2025,2025,verialabs.com,verialabs.ai,verialabs.io
30881,wardstone,"Wardstone",Fall 2025,2025,wardstone.com,wardstone.ai,wardstone.io
30945,zalos,"Zalos",Fall 2025,2025,zalos.com,zalos.ai,zalos.io
31007,zarna,"Zarna",Fall 2025,2025,zarna.com,zarna.ai,zarna.io
30850,zavo,"Zavo",Fall 2025,2025,zavo.com,zavo.ai,zavo.io
31021,zephyr-fusion,"Zephyr Fusion",Fall 2025,2025,zephyrfusion.com,zephyrfusion.ai,zephyrfusion.io
30427,acolite,"Acolite",Spring 2025,2025,acolite.com,acolite.ai,acolite.io
30529,adentris,"Adentris",Spring 2025,2025,adentris.com,adentris.ai,adentris.io
30557,aegis,"Aegis",Spring 2025,2025,aegis.com,aegis.ai,aegis.io
30549,airweave,"Airweave",Spring 2025,2025,airweave.com,airweave.ai,airweave.io
30498,alkali,"Alkali",Spring 2025,2025,alkali.com,alkali.ai,alkali.io
30430,almond-2,"Almond",Spring 2025,2025,almond.com,almond.ai,almond.io
30435,alpha-research,"Alpha Research",Spring 2025,2025,alpharesearch.com,alpharesearch.ai,alpharesearch.io
30485,anana,"Anana",Spring 2025,2025,anana.com,anana.ai,anana.io
30403,aravolta,"Aravolta",Spring 2025,2025,aravolta.com,aravolta.ai,aravolta.io
30336,atlog,"Atlog",Spring 2025,2025,atlog.com,atlog.ai,atlog.io
30449,attune,"Attune",Spring 2025,2025,attune.com,attune.ai,attune.io
29662,atum-works,"Atum Works",Spring 2025,2025,atumworks.com,atumworks.ai,atumworks.io
30425,auctor,"Auctor",Spring 2025,2025,auctor.com,auctor.ai,auctor.io
30415,avallon-ai,"Avallon AI",Spring 2025,2025,avallonai.com,avallonai.ai,avallonai.io
30173,aviro,"Aviro",Spring 2025,2025,aviro.com,aviro.ai,aviro.io
30438,beluga,"Beluga",Spring 2025,2025,beluga.com,beluga.ai,beluga.io
30500,besimple-ai,"Besimple AI",Spring 2025,2025,besimpleai.com,besimpleai.ai,besimpleai.io
30452,better-auth,"Better Auth",Spring 2025,2025,betterauth.com,betterauth.ai,betterauth.io
30406,bitboard,"BitBoard",Spring 2025,2025,bitboard.com,bitboard.ai,bitboard.io
30558,bitpatrol,"BitPatrol",Spring 2025,2025,bitpatrol.com,bitpatrol.ai,bitpatrol.io
30366,blaxel,"Blaxel",Spring 2025,2025,blaxel.com,blaxel.ai,blaxel.io
30412,bloom-4,"Bloom",Spring 2025,2025,bloom.com,bloom.ai,bloom.io
30451,bluejay,"Bluejay",Spring 2025,2025,bluejay.com,bluejay.ai,bluejay.io
30553,blueshoe,"Blueshoe",Spring 2025,2025,blueshoe.com,blueshoe.ai,blueshoe.io
30554,bond,"Bond",Spring 2025,2025,bond.com,bond.ai,bond.io
30509,boost-robotics,"Boost Robotics",Spring 2025,2025,boostrobotics.com,boostrobotics.ai,boostrobotics.io
30516,bramante,"Bramante",Spring 2025,2025,bramante.com,bramante.ai,bramante.io
30543,oncactus,"Cactus",Spring 2025,2025,cactus.com,cactus.ai,cactus.io
30428,capacitive,"Capacitive",Spring 2025,2025,capacitive.com,capacitive.ai,capacitive.io
30501,cartpole,"Cartpole",Spring 2025,2025,cartpole.com,cartpole.ai,cartpole.io
30556,cascade-space,"Cascade Space",Spring 2025,2025,cascadespace.com,cascadespace.ai,cascadespace.io
30477,casco,"Casco",Spring 2025,2025,casco.com,casco.ai,casco.io
30447,caucus,"Caucus",Spring 2025,2025,caucus.com,caucus.ai,caucus.io
30384,chestnut,"Chestnut",Spring 2025,2025,chestnut.com,chestnut.ai,chestnut.io
30459,chiron,"Chiron",Spring 2025,2025,chiron.com,chiron.ai,chiron.io
30526,chrt,"chrt",Spring 2025,2025,chrt.com,chrt.ai,chrt.io
30429,claim-health,"Claim Health",Spring 2025,2025,claimhealth.com,claimhealth.ai,claimhealth.io
30439,clarm,"Clarm",Spring 2025,2025,clarm.com,clarm.ai,clarm.io
30468,clidey,"Clidey",Spring 2025,2025,clidey.com,clidey.ai,clidey.io
30541,code-four,"Code Four",Spring 2025,2025,codefour.com,codefour.ai,codefour.io
30565,cohesive,"Cohesive",Spring 2025,2025,cohesive.com,cohesive.ai,cohesive.io
30461,combinely,"Combinely",Spring 2025,2025,combinely.com,combinely.ai,combinely.io
30535,cotool,"Cotool",Spring 2025,2025,cotool.com,cotool.ai,cotool.io
30479,crimson,"Crimson",Spring 2025,2025,crimson.com,crimson.ai,crimson.io
30420,cua,"Cua",Spring 2025,2025,cua.com,cua.ai,cua.io
30411,cubic,"cubic",Spring 2025,2025,cubic.com,cubic.ai,cubic.io
30538,den,"Den",Spring 2025,2025,den.com,den.ai,den.io
30562,docket,"Docket",Spring 2025,2025,docket.com,docket.ai,docket.io
30513,eloquent-ai,"Eloquent AI",Spring 2025,2025,eloquentai.com,eloquentai.ai,eloquentai.io
30431,feyn,"Feyn",Spring 2025,2025,feyn.com,feyn.ai,feyn.io
30480,flott-hq,"Flott HQ",Spring 2025,2025,flotthq.com,flotthq.ai,flotthq.io
30560,foundation-industries,"Foundation Industries",Spring 2025,2025,foundationindustries.com,foundationindustries.ai,foundationindustries.io
30462,freesolo,"Freesolo",Spring 2025,2025,freesolo.com,freesolo.ai,freesolo.io
30399,frekil,"Frekil",Spring 2025,2025,frekil.com,frekil.ai,frekil.io
30422,galen-ai,"Galen AI",Spring 2025,2025,galenai.com,galenai.ai,galenai.io
30559,godela,"Godela",Spring 2025,2025,godela.com,godela.ai,godela.io
30407,golf,"Golf",Spring 2025,2025,golf.com,golf.ai,golf.io
30417,groundcontrol,"GroundControl",Spring 2025,2025,groundcontrol.com,groundcontrol.ai,groundcontrol.io
30469,habit,"HABIT",Spring 2025,2025,habit.com,habit.ai,habit.io
30442,hanji,"Hanji",Spring 2025,2025,hanji.com,hanji.ai,hanji.io
30432,helixdb,"HelixDB",Spring 2025,2025,helixdb.com,helixdb.ai,helixdb.io
30519,hemut,"Hemut",Spring 2025,2025,hemut.com,hemut.ai,hemut.io
30497,human-behavior,"Human Behavior",Spring 2025,2025,humanbehavior.com,humanbehavior.ai,humanbehavior.io
30487,irbc,"IRBC",Spring 2025,2025,irbc.com,irbc.ai,irbc.io
30458,jeevy-fabrication,"Jeevy Fabrication",Spring 2025,2025,jeevyfabrication.com,jeevyfabrication.ai,jeevyfabrication.io
30437,kaelio,"Kaelio",Spring 2025,2025,kaelio.com,kaelio.ai,kaelio.io
30521,kairos,"Kairos",Spring 2025,2025,kairos.com,kairos.ai,kairos.io
30471,kaizen,"Kaizen",Spring 2025,2025,kaizen.com,kaizen.ai,kaizen.io
30418,kanava-ai,"Kanava AI",Spring 2025,2025,kanavaai.com,kanavaai.ai,kanavaai.io
30402,kashikoi,"Kashikoi",Spring 2025,2025,kashikoi.com,kashikoi.ai,kashikoi.io
30450,kestral,"Kestral",Spring 2025,2025,kestral.com,kestral.ai,kestral.io
30446,kirana-ai,"Kirana AI",Spring 2025,2025,kiranaai.com,kiranaai.ai,kiranaai.io
30506,klavis-ai,"Klavis AI",Spring 2025,2025,klavisai.com,klavisai.ai,klavisai.io
30466,labric,"Labric",Spring 2025,2025,labric.com,labric.ai,labric.io
29656,leeroo,"Leeroo",Spring 2025,2025,leeroo.com,leeroo.ai,leeroo.io
30515,libretto,"Libretto",Spring 2025,2025,libretto.com,libretto.ai,libretto.io
30482,lucis,"Lucis",Spring 2025,2025,lucis.com,lucis.ai,lucis.io
30540,lumari,"Lumari",Spring 2025,2025,lumari.com,lumari.ai,lumari.io
30445,mbodi-ai,"Mbodi AI",Spring 2025,2025,mbodiai.com,mbodiai.ai,mbodiai.io
30523,mesmer,"Mesmer",Spring 2025,2025,mesmer.com,mesmer.ai,mesmer.io
30527,mindfort,"MindFort",Spring 2025,2025,mindfort.com,mindfort.ai,mindfort.io
30419,minerva,"Minerva",Spring 2025,2025,minerva.com,minerva.ai,minerva.io
30539,mlop,"mlop",Spring 2025,2025,mlop.com,mlop.ai,mlop.io
30531,moby-analytics,"Moby Analytics",Spring 2025,2025,mobyanalytics.com,mobyanalytics.ai,mobyanalytics.io
30475,morphik,"Morphik",Spring 2025,2025,morphik.com,morphik.ai,morphik.io
30512,morphoai,"MorphoAI",Spring 2025,2025,morphoai.com,morphoai.ai,morphoai.io
30405,nao-labs,"nao Labs",Spring 2025,2025,naolabs.com,naolabs.ai,naolabs.io
30522,naive,"Naïve",Spring 2025,2025,naive.com,naive.ai,naive.io
30423,neoncoral,"neoncoral",Spring 2025,2025,neoncoral.com,neoncoral.ai,neoncoral.io
30532,nimbic-ai,"Nimbic AI",Spring 2025,2025,nimbicai.com,nimbicai.ai,nimbicai.io
30502,nodi-energy,"NODI Energy",Spring 2025,2025,nodienergy.com,nodienergy.ai,nodienergy.io
30476,nomi,"Nomi",Spring 2025,2025,nomi.com,nomi.ai,nomi.io
30491,novoflow,"Novoflow",Spring 2025,2025,novoflow.com,novoflow.ai,novoflow.io
30467,opusense-ai,"Opusense AI",Spring 2025,2025,opusenseai.com,opusenseai.ai,opusenseai.io
30518,orchid-ai,"Orchid",Spring 2025,2025,orchid.com,orchid.ai,orchid.io
30455,paper-instruments,"Paper Instruments",Spring 2025,2025,paperinstruments.com,paperinstruments.ai,paperinstruments.io
30507,paraquery,"ParaQuery",Spring 2025,2025,paraquery.com,paraquery.ai,paraquery.io
30453,parsewise,"Parsewise",Spring 2025,2025,parsewise.com,parsewise.ai,parsewise.io
30191,partcl,"Partcl",Spring 2025,2025,partcl.com,partcl.ai,partcl.io
30533,pelica,"Pelica",Spring 2025,2025,pelica.com,pelica.ai,pelica.io
30444,percival,"Percival",Spring 2025,2025,percival.com,percival.ai,percival.io
30448,pgdog,"PgDog",Spring 2025,2025,pgdog.com,pgdog.ai,pgdog.io
30465,photonium,"Photonium",Spring 2025,2025,photonium.com,photonium.ai,photonium.io
30400,plexe,"Plexe",Spring 2025,2025,plexe.com,plexe.ai,plexe.io
30492,prism,"Prism",Spring 2025,2025,prism.com,prism.ai,prism.io
30528,probo,"Probo",Spring 2025,2025,probo.com,probo.ai,probo.io
30536,propolis,"Propolis",Spring 2025,2025,propolis.com,propolis.ai,propolis.io
30367,qfex,"QFEX",Spring 2025,2025,qfex.com,qfex.ai,qfex.io
30496,qualgent,"QualGent",Spring 2025,2025,qualgent.com,qualgent.ai,qualgent.io
30426,ralo,"Ralo",Spring 2025,2025,ralo.com,ralo.ai,ralo.io
30454,refresh,"Refresh",Spring 2025,2025,refresh.com,refresh.ai,refresh.io
30530,rimba,"Rimba",Spring 2025,2025,rimba.com,rimba.ai,rimba.io
30474,runrl,"RunRL",Spring 2025,2025,runrl.com,runrl.ai,runrl.io
30514,scalar-field,"Scalar Field",Spring 2025,2025,scalarfield.com,scalarfield.ai,scalarfield.io
30552,sieveai,"sieve",Spring 2025,2025,sieve.com,sieve.ai,sieve.io
30440,sim,"Sim",Spring 2025,2025,sim.com,sim.ai,sim.io
30464,sixtyfour,"Sixtyfour",Spring 2025,2025,sixtyfour.com,sixtyfour.ai,sixtyfour.io
30545,starsling,"StarSling",Spring 2025,2025,starsling.com,starsling.ai,starsling.io
30441,stratify,"stratify",Spring 2025,2025,stratify.com,stratify.ai,stratify.io
30561,sureform,"Sureform",Spring 2025,2025,sureform.com,sureform.ai,sureform.io
30508,sygaldry-technologies,"Sygaldry Technologies",Spring 2025,2025,sygaldrytechnologies.com,sygaldrytechnologies.ai,sygaldrytechnologies.io
30421,synthio-labs,"Synthio Labs",Spring 2025,2025,synthiolabs.com,synthiolabs.ai,synthiolabs.io
30463,tegore,"Tegore",Spring 2025,2025,tegore.com,tegore.ai,tegore.io
30547,text-ai,"Text.ai",Spring 2025,2025,textai.com,textai.ai,textai.io
30433,the-robot-learning-company,"The Robot Learning Company",Spring 2025,2025,therobotlearningcompany.com,therobotlearningcompany.ai,therobotlearningcompany.io
30548,theorem-2,"Theorem",Spring 2025,2025,theorem.com,theorem.ai,theorem.io
30488,theta,"Theta",Spring 2025,2025,theta.com,theta.ai,theta.io
30504,third-chair,"Third Chair",Spring 2025,2025,thirdchair.com,thirdchair.ai,thirdchair.io
30484,throxy,"throxy",Spring 2025,2025,throxy.com,throxy.ai,throxy.io
30472,ticket-wallet,"Ticket Wallet",Spring 2025,2025,ticketwallet.com,ticketwallet.ai,ticketwallet.io
30456,tinfoil,"Tinfoil",Spring 2025,2025,tinfoil.com,tinfoil.ai,tinfoil.io
30457,trapeze,"Trapeze",Spring 2025,2025,trapeze.com,trapeze.ai,trapeze.io
30443,units,"Units",Spring 2025,2025,units.com,units.ai,units.io
30517,valuemate,"ValueMate",Spring 2025,2025,valuemate.com,valuemate.ai,valuemate.io
30511,vassar-robotics,"Vassar Robotics",Spring 2025,2025,vassarrobotics.com,vassarrobotics.ai,vassarrobotics.io
30503,vesence,"Vesence",Spring 2025,2025,vesence.com,vesence.ai,vesence.io
30542,vision-lab,"Vision Lab",Spring 2025,2025,visionlab.com,visionlab.ai,visionlab.io
30460,voiceos,"VoiceOS",Spring 2025,2025,voiceos.com,voiceos.ai,voiceos.io
30404,vybe,"Vybe",Spring 2025,2025,vybe.com,vybe.ai,vybe.io
30329,waffle,"Waffle",Spring 2025,2025,waffle.com,waffle.ai,waffle.io
30544,wavedash,"Wavedash",Spring 2025,2025,wavedash.com,wavedash.ai,wavedash.io
29666,willow,"Willow",Spring 2025,2025,willow.com,willow.ai,willow.io
30434,zeon-systems,"Zeon Systems",Spring 2025,2025,zeonsystems.com,zeonsystems.ai,zeonsystems.io
30606,acrely,"Acrely",Summer 2025,2025,acrely.com,acrely.ai,acrely.io
30596,adaptional,"Adaptional",Summer 2025,2025,adaptional.com,adaptional.ai,adaptional.io
30611,agentmail,"AgentMail",Summer 2025,2025,agentmail.com,agentmail.ai,agentmail.io
30727,alara,"Alara",Summer 2025,2025,alara.com,alara.ai,alara.io
30704,albacore-inc,"Albacore Inc.",Summer 2025,2025,albacoreinc.com,albacoreinc.ai,albacoreinc.io
30651,alter,"Alter",Summer 2025,2025,alter.com,alter.ai,alter.io
30738,altur,"Altur",Summer 2025,2025,altur.com,altur.ai,altur.io
30362,ambral,"Ambral",Summer 2025,2025,ambral.com,ambral.ai,ambral.io
30616,args,"args",Summer 2025,2025,args.com,args.ai,args.io
30614,astor,"Astor",Summer 2025,2025,astor.com,astor.ai,astor.io
30720,autosana,"Autosana",Summer 2025,2025,autosana.com,autosana.ai,autosana.io
30086,autumn,"Autumn",Summer 2025,2025,autumn.com,autumn.ai,autumn.io
30734,avelis-health,"Avelis Health",Summer 2025,2025,avelishealth.com,avelishealth.ai,avelishealth.io
30799,avent,"Avent",Summer 2025,2025,avent.com,avent.ai,avent.io
30689,b12-labs,"b12 Labs",Summer 2025,2025,b12labs.com,b12labs.ai,b12labs.io
30634,bitrig,"bitrig",Summer 2025,2025,bitrig.com,bitrig.ai,bitrig.io
30792,geo-ai,"Bizzy AI",Summer 2025,2025,bizzyai.com,bizzyai.ai,bizzyai.io
30613,blank-bio,"Blank Bio",Summer 2025,2025,blankbio.com,blankbio.ai,blankbio.io
30813,blue,"Blue",Summer 2025,2025,blue.com,blue.ai,blue.io
30675,bootloop,"BootLoop",Summer 2025,2025,bootloop.com,bootloop.ai,bootloop.io
30801,burnt,"burnt",Summer 2025,2025,burnt.com,burnt.ai,burnt.io
30510,cactus-compute,"Cactus Compute",Summer 2025,2025,cactuscompute.com,cactuscompute.ai,cactuscompute.io
30666,careswift,"CareSwift",Summer 2025,2025,careswift.com,careswift.ai,careswift.io
30759,certus-ai,"Certus AI",Summer 2025,2025,certusai.com,certusai.ai,certusai.io
30695,channel3,"Channel3",Summer 2025,2025,channel3.com,channel3.ai,channel3.io
30711,char,"Char",Summer 2025,2025,char.com,char.ai,char.io
30774,clodo,"CLODO",Summer 2025,2025,clodo.com,clodo.ai,clodo.io
30603,closera,"Closera",Summer 2025,2025,closera.com,closera.ai,closera.io
30670,cocreate,"cocreate",Summer 2025,2025,cocreate.com,cocreate.ai,cocreate.io
30698,comena,"Comena",Summer 2025,2025,comena.com,comena.ai,comena.io
30626,contextfort,"ContextFort",Summer 2025,2025,contextfort.com,contextfort.ai,contextfort.io
30747,convexia,"Convexia",Summer 2025,2025,convexia.com,convexia.ai,convexia.io
30681,conviction,"Conviction",Summer 2025,2025,conviction.com,conviction.ai,conviction.io
30692,costream,"Costream",Summer 2025,2025,costream.com,costream.ai,costream.io
30647,cyberdesk,"Cyberdesk",Summer 2025,2025,cyberdesk.com,cyberdesk.ai,cyberdesk.io
